Gene ID	Gene.Symbol	ppb.iBAQ.peptides	ppb.iBAQ.A549_exo1	ppb.iBAQ.A549_exo2	ppb.iBAQ.A549_exo3	ppb.iBAQ.Caco2_exo1	ppb.iBAQ.Caco2_exo2	ppb.iBAQ.Caco2_exo3	ppb.iBAQ.CRC.A	ppb.iBAQ.CRC.B	ppb.iBAQ.CRC.C	ppb.iBAQ.CRC.D	ppb.iBAQ.e.EV_10N	ppb.iBAQ.e.EV_10T	ppb.iBAQ.e.EV_11N	ppb.iBAQ.e.EV_11T	ppb.iBAQ.e.EV_12N	ppb.iBAQ.e.EV_12T	ppb.iBAQ.e.EV_13N	ppb.iBAQ.e.EV_13T	ppb.iBAQ.e.EV_14N	ppb.iBAQ.e.EV_14T	ppb.iBAQ.e.EV_15N	ppb.iBAQ.e.EV_15T	ppb.iBAQ.e.EV_16N	ppb.iBAQ.e.EV_16T	ppb.iBAQ.e.EV_17N	ppb.iBAQ.e.EV_17T	ppb.iBAQ.e.EV_1N	ppb.iBAQ.e.EV_1T	ppb.iBAQ.e.EV_2N	ppb.iBAQ.e.EV_2T	ppb.iBAQ.e.EV_3N	ppb.iBAQ.e.EV_3T	ppb.iBAQ.e.EV_4N	ppb.iBAQ.e.EV_4T	ppb.iBAQ.e.EV_5N	ppb.iBAQ.e.EV_5T	ppb.iBAQ.e.EV_6N	ppb.iBAQ.e.EV_6T	ppb.iBAQ.e.EV_7N	ppb.iBAQ.e.EV_7T	ppb.iBAQ.e.EV_8N	ppb.iBAQ.e.EV_8T	ppb.iBAQ.e.EV_9N	ppb.iBAQ.e.EV_9T	ppb.iBAQ E24 Normal	ppb.iBAQ E24 Tumor	ppb.iBAQ E25 Normal	ppb.iBAQ E25 Tumor	ppb.iBAQ E29 Normal	ppb.iBAQ E29 Tumor	ppb.iBAQ E40 Normal	ppb.iBAQ E43 Normal	ppb.iBAQ E43 Tumor	ppb.iBAQ E45 Norrmal	ppb.iBAQ E45 Tumor	ppb.iBAQ E46 Normal	ppb.iBAQ E46 Tumor	ppb.iBAQ E47 Normal	ppb.iBAQ E47 Tumor	ppb.iBAQ.EV_N	ppb.iBAQ.EV_T	ppb.iBAQ.exoA153_TRG1	ppb.iBAQ.exoA162_TRG1	ppb.iBAQ.exoA186_TRG1	ppb.iBAQ.exoA282_TRG1	ppb.iBAQ.exoA293_TRG1	ppb.iBAQ.exoA296_TRG1	ppb.iBAQ.exoA298	ppb.iBAQ.exoA334_TRG1	ppb.iBAQ.exoA342_TRG1	ppb.iBAQ.exoA360_TRG1	ppb.iBAQ.exoA363_TRG1	ppb.iBAQ.exoA384_TRG1	ppb.iBAQ.exoA386_TRG1	ppb.iBAQ.exoA406_TRG1	ppb.iBAQ.exoA415_TRG1	ppb.iBAQ.exoA50_TRG1	ppb.iBAQ.exoA63_TRG1	ppb.iBAQ.exoA95_TRG1	ppb.iBAQ.exoB100_TRG2	ppb.iBAQ.exoB12_TRG1	ppb.iBAQ.exoB148_TRG2	ppb.iBAQ.exoB150_TRG2	ppb.iBAQ.exoB164_TRG2	ppb.iBAQ.exoB191_TRG2	ppb.iBAQ.exoB198_TRG2	ppb.iBAQ.exoB201_TRG2	ppb.iBAQ.exoB234_TRG2	ppb.iBAQ.exoB240_TRG2	ppb.iBAQ.exoB260_TRG2	ppb.iBAQ.exoB311_TRG2	ppb.iBAQ.exoB318_TRG2	ppb.iBAQ.exoB364_TRG2	ppb.iBAQ.exoB392_TRG2	ppb.iBAQ.exoB393_TRG2	ppb.iBAQ.exoB398_TRG2	ppb.iBAQ.exoB401_TRG2	ppb.iBAQ.exoB51_TRG2	ppb.iBAQ.exoB62_TRG2	ppb.iBAQ.exoB92_TRG2	ppb.iBAQ.Expel10.CRC.LM	ppb.iBAQ.Expel10.normal	ppb.iBAQ.Expel17.CRC.LM	ppb.iBAQ.Expel17.normal	ppb.iBAQ.Expel18.CRC.LM	ppb.iBAQ.Expel18.normal	ppb.iBAQ.Expel19.CRC.LM	ppb.iBAQ.Expel19.normal	ppb.iBAQ.Expel22.CRC.LM	ppb.iBAQ.Expel22.normal	ppb.iBAQ.Expel3.CRC.LM	ppb.iBAQ.Expel3.normal	ppb.iBAQ.FEB	ppb.iBAQ.H23_exo1	ppb.iBAQ.H23_exo2	ppb.iBAQ.H23_exo3	ppb.iBAQ.Healthy	ppb.iBAQ.HT29_exo1	ppb.iBAQ.HT29_exo2	ppb.iBAQ.HT29_exo3	ppb.iBAQ.HTC116_exo1	ppb.iBAQ.HTC116_exo2	ppb.iBAQ.HTC116_exo3	ppb.iBAQ.KM12L4	ppb.iBAQ.KM12SM	ppb.iBAQ.plasmaA153_TRG1	ppb.iBAQ.plasmaA162_TRG1	ppb.iBAQ.plasmaA186_TRG1	ppb.iBAQ.plasmaA198_TRG2	ppb.iBAQ.plasmaA282_TRG1	ppb.iBAQ.plasmaA293_TRG1	ppb.iBAQ.plasmaA296_TRG1	ppb.iBAQ.plasmaA298	ppb.iBAQ.plasmaA32	ppb.iBAQ.plasmaA334_TRG1	ppb.iBAQ.plasmaA342_TRG1	ppb.iBAQ.plasmaA360_TRG1	ppb.iBAQ.plasmaA363_TRG1	ppb.iBAQ.plasmaA384_TRG1	ppb.iBAQ.plasmaA386_TRG1	ppb.iBAQ.plasmaA406_TRG1	ppb.iBAQ.plasmaA415_TRG1	ppb.iBAQ.plasmaA50_TRG1	ppb.iBAQ.plasmaA95_TRG1	ppb.iBAQ.plasmaB100_TRG2	ppb.iBAQ.plasmaB12_TRG2	ppb.iBAQ.plasmaB148_TRG2	ppb.iBAQ.plasmaB150_TRG2	ppb.iBAQ.plasmaB191_TRG2	ppb.iBAQ.plasmaB201_TRG2	ppb.iBAQ.plasmaB234_TRG2	ppb.iBAQ.plasmaB240_TRG2	ppb.iBAQ.plasmaB260_TRG2	ppb.iBAQ.plasmaB311_TRG2	ppb.iBAQ.plasmaB318_TRG2	ppb.iBAQ.plasmaB35_TRG2	ppb.iBAQ.plasmaB357_TRG2	ppb.iBAQ.plasmaB364_TRG2	ppb.iBAQ.plasmaB392_TRG2	ppb.iBAQ.plasmaB393_TRG2	ppb.iBAQ.plasmaB398_TRG2	ppb.iBAQ.plasmaB401_TRG2	ppb.iBAQ.plasmaB51_TRG2	ppb.iBAQ.plasmaB62_TRG2	ppb.iBAQ.plasmaB92_TRG2	ppb.iBAQ.SW620
ENSG00000150779	TIMM8B	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26687.37937	NA	85596.43078	NA	NA	NA	NA	NA	23937.39032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000100575	TIMM9	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98178.37264	NA	NA	NA	19017.78127	NA	NA	338311.0391	49750.8443	224505.108	28456.91117	159432.0631	17652.17374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50194.47114	NA	NA	NA	NA	NA	36714.23506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000102265	TIMP1	176647.2355	NA	NA	NA	NA	NA	NA	82930.33608	183398.2975	265857.9006	216237.5762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30426.19144	19748.82138	74274.20451	NA	154729.8604	NA	20535.31453	40871.85857	16897.2422	76852.91561	NA	44429.39146	NA	51437.08886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	859832.8986	NA	1252315.597	5271.103167	945425.7389	NA	900923.0172	3292.4735	433388.7385	4775.675471	683056.9977	3004.817806	103211.3364	NA	NA	NA	94610.68702	NA	NA	NA	NA	NA	NA	34847958.76	15487049.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10627911.25
ENSG00000035862	TIMP2	176647.2355	NA	NA	NA	NA	NA	NA	NA	5236.69722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5038.837871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17185.60035	NA	NA	NA	14858.86441	NA	NA	NA	NA	NA	NA	53984.2447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1357821.498
ENSG00000142910	TINAGL1	176647.2355	NA	NA	NA	NA	NA	31953.25431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90788.97686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50806.07656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	512.819478	NA	2744.831749	NA	2596.547236	NA	NA	NA	NA	NA	1477.656595	NA	NA	NA	NA	NA	NA	1343745.258	810187.1663	151311.4744	NA	NA	NA	1685331.236	889515.097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143155	TIPRL	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17448.35501	20407.70031	6848.512976	NA	20615.85189	7453.300704	27193.5867	9463.375956	7533.553728	21469.17739	19022.72625	15673.72305	59752.6873	2864.617889	2883.575503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18327.00094	21025.46103	7860.228541	8115.945477	48930.10562	NA	22991.57017	15845.59615	16549.9686	19708.97217	25606.19049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000119139	TJP2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5285.060823	NA	NA	NA	7549.504582	NA	NA	NA	5351.414082	NA	3481.08371	NA	NA	NA	15405.55504	NA	32248.79748	NA	3124.243206	NA	2165.497102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	614.3437857	67686.99601	958.1639202	155098.8355	1279.795944	1413.252569	550.9738741	3633.43359	12503.47711	8251.161269	16698.03798	2694.024865	13153.23801	2280.929709	53035.58235	1537.111348	10546.69795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	120804.9088	909.7100813	814.2711296	5226.32554	21577.91949	NA	549.0494954	2866.918928	15461.61359	1439.59658	8611.911223	5266.37302	NA	NA	NA	NA	NA	NA	NA	5886.201226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105289	TJP3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9825.343842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6091.217297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2165.663737	NA	NA	NA	NA	NA	NA	451.8359507	3777.027083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2704.207067	NA	NA	NA	2050.91685	3789.617366	NA	NA	9691.795169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149476	TKFC	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6252.883336	14754.43229	NA	17380.25289	2035.24156	5176.725447	NA	16944.35696	28867.63171	17321.76828	27163.05134	14764.8833	37172.35576	2533.314855	NA	NA	1576.688606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	184534.0452	1349616.508	143312.2575	2095295.151	45359.33345	485898.2485	299393.6466	1052701.983	126499.5181	1850183.956	145870.9978	1235657.869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17583.30282
ENSG00000163931	TKT	176647.2355	NA	NA	NA	NA	NA	NA	2926.181162	1674.561067	3146.030582	26316.02901	10462.59316	200509.5918	794.5782153	25682.93875	26053.90287	37173.38031	6171.756691	199028.6878	5582.52604	148571.3302	67604.76133	5951.472113	NA	82238.68909	15210.44376	285570.6324	16943.93172	17191.24825	14430.94789	90157.12095	18797.01443	29915.54512	7396.527678	110308.7682	50408.20528	235636.7217	6547.777118	15408.12027	15641.30558	66144.63651	6449.135524	93692.98601	117051.8597	44325.45925	276485.211	379640.0352	427413.7904	652689.5803	343487.2993	773574.0517	216412.3512	614276.9599	1053729.844	542098.7362	1061559.637	392402.6592	535758.5487	353820.8244	61098.63266	31087.79142	142867.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7381.639023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	614702.7825	399510.4041	1043091.283	806050.4723	1029944.856	1365660.141	260727.1846	619153.437	1469112.227	893953.51	719944.536	371358.6142	11843.83413	334758.3294	NA	NA	9807.834447	NA	53869.23425	158391.0185	NA	126494.5495	678381.9421	659688.6311	1658788.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1591134.513
ENSG00000007350	TKTL1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22325.66562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9263.507818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000137076	TLN1	176647.2355	93291.86061	76850.53187	283127.1051	178916.4777	217897.1286	190555.6108	2882.777992	106.8887105	87.06606665	2075.938377	4250.826976	38429.4522	789.9933152	NA	47497.06498	7791.397448	NA	NA	NA	13987.90535	1665.582557	5199.625961	1691.875143	2109.399588	33689.61952	45034.85228	7052.21334	4919.176798	4467.231359	5945.578933	15802.17596	9583.396942	2056.950439	449.1773039	9784.025227	1823.395644	8323.781021	5223.879096	589.5481139	NA	7627.144918	2974.68298	1620.043243	4083.948617	191415.1851	224499.2699	333673.6028	310782.7576	266653.5814	204706.1555	212049.6081	223974.3299	189367.4493	499028.9088	114536.5647	163471.5208	157847.0226	140696.0587	56188.08437	17428.36701	31550.45005	NA	NA	NA	NA	NA	NA	NA	NA	NA	1913.505393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97435.99418	63330.67293	148207.8506	72993.91418	131926.4569	37099.67765	88229.90808	66433.00637	143273.4932	79734.80369	104448.8425	51403.93998	837.8175639	271003.1649	654427.2402	653050.783	1043.545179	603611.7414	153209.1967	217214.5689	500989.7135	370859.5728	111746.0613	21095.73897	45085.04691	324.1660352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	717.5632156	NA	18126.58426	NA	NA	NA	NA	NA	460.6647376	NA	NA	NA	NA	NA	NA	NA	1029.842615	NA	NA	NA	NA	NA	NA	NA	47697.17146
ENSG00000171914	TLN2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	339.3725162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	894.5780406	NA	NA	NA	588.8749792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023.816848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	180.3404045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1594.979035	NA	NA	NA	123.0891467	NA	1439.942949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000125304	TM9SF2	176647.2355	NA	NA	NA	NA	NA	132217.9154	NA	NA	NA	NA	79796.83584	60329.90738	42688.42618	25149.05708	268243.8878	124697.1842	147890.8377	143792.279	196757.7733	41989.90105	186911.8921	79188.2861	51572.84561	271352.5763	202942.0703	49103.09448	197291.2929	75357.26393	72286.45965	480.5189376	244822.171	196035.2987	322233.7896	36020.5735	13296.9957	25689.3539	223170.8012	83715.42004	467261.1535	55670.29517	134352.9032	198840.7341	317415.1932	50054.31578	NA	76867.54784	NA	NA	NA	6968.186497	NA	21618.34473	24247.50606	26328.1444	13741.45695	16650.87051	30808.43657	16284.20738	21843.30982	141496.6799	72199.74635	23777.22322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13756.18957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	279.4354245	NA	17218.75023	NA	430020.1641	NA	NA	NA	35874.58126	NA	9228.170169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000077147	TM9SF3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	400718.284	107416.4578	90145.90006	16110.93016	297445.8257	141224.9614	203669.5071	286882.8649	242307.0746	108576.6112	422155.6543	373545.5752	150419.8331	543268.2877	60206.04279	89273.46584	360836.3594	146126.355	206928.4727	39587.34276	132906.5157	101454.1178	107776.0655	201268.2172	145873.6202	205941.7048	297147.027	104062.6224	442246.7755	81004.16016	82026.6283	257529.503	475361.6984	108772.2441	NA	137202.0908	NA	3581.874943	NA	NA	NA	NA	30715.18021	28097.00309	40675.0966	30234.06916	39410.71511	NA	15888.25428	301015.7957	141053.4855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10393.09448	NA	3999.840932	NA	89850.15246	NA	NA	NA	16590.19392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96503.34088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000101337	TM9SF4	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	189534.2707	118537.9977	14916.70932	15233.16895	293810.8018	52576.40269	93107.47128	38311.3504	63492.01584	56052.94593	171741.0816	20958.54775	54324.20159	93210.65765	27909.37859	30533.57864	145400.8004	80978.27228	54703.00785	NA	133129.8227	62878.67223	67489.41707	32480.47484	54743.04452	52172.89129	74168.755	NA	132841.1284	14258.36913	72484.11465	177943.4369	129051.0673	49172.36839	NA	46911.49096	NA	NA	NA	NA	17497.64374	NA	NA	NA	17834.23221	NA	16349.30334	NA	NA	113482.0182	60232.29832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8581.900926	NA	25338.56605	NA	66804.53239	NA	NA	NA	6056.882818	NA	3569.237482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198498	TMA16	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89732.40772	NA	NA	NA	10148.95789	NA	NA	NA	NA	NA	20142.67911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
